name,difficulty,lap,length,direction,release_date,release_year,release_month,release_day,theme,id
팩토리 부비트랩 공장 탐험,3,3,7.5,반시계방향,2007-05-31,2007,5,31,팩토리,2296462107190735f1faa0fe9e016b3433022a1b18a95df7c4be25bbfd3fb1e5
네모 장난감 선물공장,3,1,6.2,단선형,2016-12-15,2016,12,15,네모,0277723f47a20a3089c02beed0c6c41b0e904bc17766efbba565b8c64e608179
빌리지 댐 위의 대결,2,3,7.5,시계방향,2012-03-29,2012,3,29,빌리지,3ffb7af82410f58508c6464f59540fefbd67b81299fb8ee67c4bd2ca1ae91a36
네모 메디아 은신처,2,3,6,반시계방향,2016-12-15,2016,12,15,네모,312525ff7273befba2df23ea3ff2936fbba4ab4ae081ead545ceeef3f6d1631f
도검 두 마리의 용,3,2,10,이중 8자형,2018-09-20,2018,9,20,도검,d6dba79d27e739554fb7c948b99868a381599344fb512de17e9392dc8ac405ed
네모 장난감 선물공장 (아이템),3,1,6.2,단선형,2017-12-21,2017,12,21,네모,ca741a6e4dc43002c62a4a2664f4198fcba77cceb5317c72c4c3868f0aa99cf2
황금문명 오르에트 황금 좌표,4,2,7.2,반시계방향,2007-12-20,2007,12,20,황금문명,d167c7195cee3b4e65cf30f507affb0a85d00a5babfc6a1aab482b137698e384
메카닉 숨겨진 탈출로,2,3,6.9,시계방향,2011-03-17,2011,3,17,메카닉,c6f041085945e13c1d629217bd5949bd05a29c34a16eb0b304d48e9f91b09b13
메카닉 적의 포화속으로,2,3,6,삼중 8자형,2011-01-06,2011,1,6,메카닉,0904b83a74166546ad4e201110d93e7bd60ef227919e9e1378c42e8045175625
어비스 바다 속으로,2,3,3.9,반시계방향,2019-12-12,2019,12,12,어비스,3b8caa294c8d5bf3e7bf7fd83c2cea1572b2513621609e5371cfeb8680b9076e
사막 파라오의 안식처,,,,,,,,,사막,fea3bf75fc14c46af602eb5ea34a3db4828f79f26e8317f545ca53bc7be488f7
광산 떨어지는 폭포수,2,3,6.6,시계방향,2006-09-14,2006,9,14,광산,2534a9e0a5d477de6097d635513b1bc16afb9d7ef151162035dc93cd421cc67d
빌리지 운하,1,3,4.8,시계방향,2004-06-01,2004,6,1,빌리지,3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf
사막 더스트2,,,,,,,,,사막,8cf247d5f9f9b5b5754e71b0e0a6dbd7d8530b3a10d2c2852584d551f2ef8510
마비노기 이멘 마하,,,,,,,,,마비노기,ded1999af976c902867eeb1de59a1d0aceed86795bbe7cb6e5d996ec8d1f98d6
팩토리 크레이지 모험,2,3,6.3,반시계방향,2015-12-23,2015,12,23,팩토리,f2dd74ed29429ee29c1c9779648d2554315883730ef1e0d6851ea0e10df4cc21
포레스트 버섯동굴,2,2,5.2,시계방향,2004-07-20,2004,7,20,포레스트,e1f3044109009a3761fe00da70674d83f0f49f1371a1b1aaf641f41153ceb504
빌리지 익스트림 경기장,3,2,7.4,시계방향,2008-05-22,2008,5,22,빌리지,ec21e73ee437dcba5b4474bc001b93c1bd66bc2dadb2f754922b2e2bd289419b
[R] 팩토리 브로디의 심술,3,2,5.6,반시계방향,2006-09-01,2006,9,1,팩토리,26bff08a7e04c167d9bbaa083008135c9e6c49867b802fd9e06b0cef5148ccb5
노르테유 전투비행장,3,2,7.8,시계방향,2007-11-22,2007,11,22,노르테유,2130869de49fca50ee7e7aa877ef9e2e815bd9e071dca0d63afaa5c2c2493082
[R] 아이스 펭귄타운,1,3,6.6,반시계방향,2005-05-04,2005,5,4,아이스,9010c6458f7ef173fad3206019b8d2ebedfcabe566854e3dcc8304ef914ee642
[R] 빌리지 시계탑,3,3,6.3,8자형,2005-04-14,2005,4,14,빌리지,ff6e6029669a69a0a8303ad7e07c353fc2b87fdba45ac4ee1af6461b310698e7
광산의 지배자,,,,,,,,,광산,03f7cfe4dc950329d0fd519fe1c5755b54582b30ebed338fa605b4ddd04c0315
월드 두바이 다운타운,3,2,8.4,시계방향,2016-07-07,2016,7,7,월드,37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55
공동묘지 유령습격,1,3,5.7,시계방향,2006-11-16,2006,11,16,공동묘지,061107e201d7f70cc265136cc1e6f7215f787185e53f0fae4e5481b6e9040349
[R] 포레스트 기암괴석,2,3,5.4,반시계방향,2005-04-28,2005,4,28,포레스트,39d77c4ff76d5a4138889076c6fdb2a923662fd99a3130467afb5e2f55126acf
메카닉 잊혀진 도시의 중심부,3,2,8.4,시계방향,2011-01-06,2011,1,6,메카닉,42b6465646aeda1b986109bc846cc1573deb50b2d32c03ec552de7f91cb3ecb6
[R] 어비스 숨겨진 바닷길,4,2,7.6,시계방향,2022-07-07,2022,7,7,어비스,eba0da905cdfc0070e86b5150336c4c0590cd59056c3d44a6d287636ec1da611
차이나 빙등축제,3,2,5.6,시계방향,2012-10-11,2012,10,11,차이나,f5d05f8cdd97615df080dc7e90ae00cd8fcb7eb2b0f711b9b250560a386a713a
월드 런던 나이트,2,3,5.8,반시계방향,2015-12-23,2015,12,23,월드,527872c275545791cae6465675f37633e725ef2cac58e5722dd5a7eca80be4de
포레스트 골짜기,1,3,7.5,시계방향,2004-06-07,2004,6,7,포레스트,1c5787c05fa0a0e04f2aff585f471681dfa0f35c9fd404d97ae6f87f6a4831d6
팩토리 부스터 제작의 비밀,2,3,6.3,시계방향,2007-02-08,2007,2,8,팩토리,5cd3ce58b251e4d4c8e5b678c75e077420eedd3eb00935460ba19d1941976bf3
황금문명 크레이지 고디우스,2,3,5.7,반시계방향,2015-12-23,2015,12,23,황금문명,3e9bb2755733fbae2a16dd5ba036b3712ee6a64b03398063cdba870a5a29c045
포레스트 바람의 봉래산,2,3,5,반시계방향,2016-06-23,2016,6,23,포레스트,7c0426cf5c9c5d8d2858def185bf3b6c199404924cc02a35558daad97a6357a1
대저택 루이의 장난감 천국,3,3,6,반시계방향,2008-12-18,2008,12,18,대저택,e60a23798eb0f55e5867398340696299e9a40dd87ec6e9aac92c48e99eb1405f
[R] 공동묘지 유령의 계곡,3,3,7.5,반시계방향,2005-05-12,2005,5,12,공동묘지,c8195d7642526dcb143d9c0ea0dd5f64af092b87f086a73c658a9c715f465be4
포레스트 통곡의 절벽,4,2,8.3,시계방향,2020-11-12,2020,11,12,포레스트,4c27123c74544b9ec5503f8ff37a0aed4b6257ad900abf2fcb5e6c029b78c55a
쥐라기 아슬아슬 화산 점프,3,3,6.3,이중 8자형,2015-01-08,2015,1,8,쥐라기,0c18b2adc1fca7a4b6919dbd813fa8584c7e6d51de92712fdf454a3e3626fcd5
공동묘지 유령의 계곡,3,3,7.5,시계방향,2004-08-18,2004,8,18,공동묘지,273fed281edcd5e0bf8ae1cba6718b9712ee70ce5ed47ce2c1a6c757d3c04f5a
WKC 브라질 서킷,4,2,8.2,반시계방향,2011-08-11,2011,8,11,WKC,dcd0ec84cf5920e12ad5bc13461ba3deaab0bad143f28606b1db34426ed263a2
월드 크레이지 그리스,2,2,6,반시계방향,2015-12-23,2015,12,23,월드,80c7fb62657357f78a4ce86e68b3b4a6cf9e690dfe4556e607de26ac9db98a02
메카닉 두 개의 재앙,,,,,,,,,메카닉,de73c7ecfa5cb12a09bd1715f55f7984274d373d690570e494fde5ff0cd3f559
놀이동산 워터 슬라이드,2,2,6.3,8자형,2020-10-15,2020,10,15,놀이동산,4ac2a1e802e3c2f6370f55b8629879a84389e5fa511547f0f88d928a5583d7db
문힐시티 덜컹덜컹 지하철 탈출,2,3,5.6,시계방향,2011-09-01,2011,9,1,문힐시티,1b2d160447b4d5aea78497e89d67418d5001fb00a67dee5131e5d33847012953
황금문명 비밀장치의 위협,4,2,8.5,반시계방향,2012-03-08,2012,3,8,황금문명,81adceb8c0a07688ef8e689b8c94ad7d9c6181ff4bcd951d710d60543c025a2d
WKC 크레이지 10,2,3,1.5,시계방향,2014-08-07,2014,8,7,WKC,aa3e9464fb5ec94b5daee8b6848c18d3ae9f441422f99f738fb0271c8a835bf6
[R] 코리아 제주 해오름 다운힐,2,1,5.6,단선형,2022-02-17,2022,2,17,코리아,ca43f46db381ef1ba5df75de71f370399f8110ba946281f6d4f654590b2a36e0
도검 구름의 협곡,4,2,8.2,워프형,2018-07-05,2018,7,5,도검,2cfb3901726c6ff7995ab6827ff476bb90c37061f17e52b51956987788233982
광산 아슬아슬 궤도 전차,3,3,6.6,시계방향,2007-12-27,2007,12,27,광산,f4d1552bfea034d5eed948e632b6d2e1a210983ce485b0699ece061841893013
동화 다오와 콩나무,2,3,9.6,워프형,2007-01-11,2007,1,11,동화,a9b35f6d3b3e773d5f5850c715bf7e92767cbe06c57ecdf5f5acdda9c3856cc9
지피 스타디움,,,,,,,,,,82c9ccfa860af069fef0a9daf7f3a0668dc2aab07aabe52175d88fe43802c6d8
트랙 9,2,1,3.5,단선형,2013-08-08,2013,8,8,해변,973116ef458e79c7a89e3c4a052472e47e06d65fc84d9ca9881a08ef36b529fc
문힐시티 도시의 두 얼굴,2,3,6.3,8자형,2007-07-12,2007,7,12,문힐시티,0f05f98d93db64bfc4d71e3f2844de75ac75515d58813b1fb0ffa22c0bf09a76
님프 통나무 아슬아슬 점프,2,3,6.1,반시계방향,2016-06-16,2016,6,16,님프,08e1cd280d3310cd93ca2e1ad60dbdd8fbca6c37e1c26d4bd9eb08c9592a37a8
아이스 신나는 하프파이프,2,3,6.3,시계방향,2005-06-16,2005,6,16,아이스,140b554399a7fd162fbb6431604a5896eb0dc29515998dd5f7562042c87c29fc
[R] 노르테유 위험한 지름길,2,3,6.3,시계방향,2005-10-17,2005,10,17,노르테유,cb98c3b50010f38c9919405374be6f20780b2165d36ee4cdadfd9d5446372790
WKC 코리아 서킷,2,2,8.7,반시계방향,2011-06-30,2011,6,30,WKC,936626b1d09165291db82c65c8533f6a023e1f72669741706b70835bcffb699e
빌리지 크레이지 운하,2,3,4.8,시계방향,2015-12-23,2015,12,23,빌리지,4d3451d865062e6144809665f15229d18697bb3a8ba9f1fcf23cfb5692ea57aa
광산 위험한 제련소,5,2,9.8,8자형,2009-05-14,2009,5,14,광산,af2c1e78a4922e6e83f09ff1b3e9cf78e9da87d5b3b7dec1c1324959a782d278
아이스 부서진 빙산,5,2,8.6,시계방향,2006-12-21,2006,12,21,아이스,a1afcfd265c44554a07cb568760c0f8b8b5bacce0f3d36e438f49f86180a42ef
빌리지 남산,2,2,8.2,시계방향,2012-11-29,2012,11,29,빌리지,81f8d8e53e86cc06c0bdb3e5c1f4ef7aa31650c3a9a011631471edc377254fd7
카멜롯 펜드래건 캐슬,3,2,7.9,워프형,2020-07-23,2020,7,23,카멜롯,f22f8ac7e58af894e47c2bef43860e41662216dfe8e9dcb2ffbb8263364eacc6
[R] 코리아 인천 센트럴파크,3,2,6.8,시계방향,2022-02-17,2022,2,17,코리아,17363de6ddc6616f0131c8c9a8448f1a2f546f94f1bee8792025f4298b409836
차이나 북경 경기장,,,,,,,,,차이나,8a222f3c0b4d6ca2185a353dd55048139ec934611528e844869d65c9989f845d
대저택 루이의 정원,2,3,6,이중 8자형,2019-03-28,2019,3,28,대저택,161afd6993bff96474a478f00051a6a5501f8a900a95245dc88828064c7d4e70
코리아 부산 밤바다 역주행,,,,,,,,,코리아,bf8f248fc2dc2a5a2e2c2475d6cdb1d2487a82f7a2cd5c370d6509916da8fa47
대저택 버블버블 키친,2,3,5.4,반시계방향,2008-12-18,2008,12,18,대저택,572784edcb6823a7334b87a1508a53beb79a0e45577f7ff04a1227cb3248f6cc
[R] 사막 지옥의 모래구덩이,,,,,,,,,사막,483be3f4aff78fd050d162dcced7687b5a50c3d46ec21d9ae475e48d8d4eb95d
포레스트 행복한 팬더 마을,1,3,6,시계방향,2009-04-16,2009,4,16,포레스트,063bb12532648af822545b74a44ae0b2149561f9d2aa0110e0fd518b551d1f7a
해적 해적선 보물탈취,2,3,6.9,반시계방향,2008-01-17,2008,1,17,해적,1f061c1658adae6d0080787254e6ef1925f1d9e8b24641fb5445ab0810021cbc
팩토리 거대톱니의 위협,3,2,5.8,반시계방향,2005-12-21,2005,12,21,팩토리,b204d4ae87bf67a5d81f501b7637ed4386e1ed726a2312dcd2072f4173493bbf
[R] 해적 위기일발 대탈출,2,3,6.9,시계방향,2007-06-14,2007,6,14,해적,f4398ccd501f265c45f2f6e823c0e9873323a4a1bb0ffcaf2f1c3e57158a1d0c
[R] 해적 짜릿한 고공비행,2,3,6.9,반시계방향,2007-06-21,2007,6,21,해적,af3dbd3c7844f01cb430e3ccf32b53b1cb313f544e45aa19e9f791f3ba0c875b
[R] 노르테유 우주 정거장,2,3,5.1,반시계방향,2009-06-11,2009,6,11,노르테유,b6dfb0c7b88999adec4f84319331caea10034ee2f99d7d6dcdb9dabb5be8a2dc
노르테유 우주 정거장,1,3,5.1,시계방향,2007-06-28,2007,6,28,노르테유,595e1c7551d7047a005dc946334dbf7ae8a32950ea45d5e161e56f99e8fcaf20
[R] 사막 울렁울렁,,,,,,,,,사막,62ab050620ae59b6cce67a2dc244ef96ddabf46609c62fd6b86c1c64228b90ab
카멜롯 바다 하역장,2,3,5.8,왕복형,2020-07-23,2020,7,23,카멜롯,46a9e718511d860429d6d9d984ebc0c93458c3571e7bef0621a5521d2e055c77
빌리지 손가락 (아이템),3,3,6,시계방향,2017-12-21,2017,12,21,빌리지,3e96020f88b0d459592e4660f01f544a89d65431cee7f28f795d51acdee3752b
월드 리오 다운힐 (아이템),2,1,5.7,단선형,2017-12-21,2017,12,21,월드,b1e4a2f89e2045e6e14f70c12c4213be60346a986ae390d2accfc375485cbd4d
문힐시티 터널 속 무법자,2,3,6,8자형,2007-07-12,2007,7,12,문힐시티,c9d352942e136a8fc1e56d0772f00e29149252aebc222ed77ad5feea2bacf6c3
프로즌 브레이크,3,1,8.8,시계방향,2021-04-01,2021,4,1,아이스,1453aa9e2308993cb82d223d1b3d6a57e9fc6d3bda86dd67a15f90783bda95c3
차이나 동방명주의 밤,2,3,6.6,반시계방향,2015-05-21,2015,5,21,차이나,fdbe9025514e73fe3e4f991d804ede46d2deacfcf8aef2d055a12dd63d225d0d
월드 리오 다운힐,2,1,5.7,단선형,2015-12-10,2015,12,10,월드,f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578
데스매치 눈덩이 볼링,,,,,,,,,,7a29885c2aeb4ef864740642608b70709e26ac835f318f082a5046028db838a2
[R] 문힐시티 폭우속의 질주,,,,,,,,,문힐시티,8743b768665dad4d1eac04ea58b8fba4fbb5762cb74c5ec513c0a0cac231cc41
[R] 빌리지 고가의 질주,3,2,7.4,반시계방향,2005-04-14,2005,4,14,빌리지,e3c3e923733336482a975273d2c511e2d669280e25a6ccb7f240e5efc8d39162
빌리지 파괴된 손가락,3,3,6,시계방향,2011-08-25,2011,8,25,빌리지,64545a5d692993825d08d5e8371fa648b94b58e2a27492975eadef25a0a4119c
노르테유 우주선 침투,2,3,6,반시계방향,2005-08-25,2005,8,25,노르테유,8ab1ce8795b6dc84ecbc5ec0e74374da70fdf96f015a5875dc55f99c81e5467d
월드 파리 에펠탑 다이브,3,2,7.4,워프형,2016-07-21,2016,7,21,월드,9890e87e111a0f541605c38c96e06597baba843c1f71cfba5780ace4aeb046fb
베거이 사막의 결투,,,,,,,,,,e1e3640ca3b9e3ddf4d4dcd5106e149b39d89233b95ef3e3d302dc1b0dcde938
노르테유 코스모웨이,2,3,6,8자형,2005-07-14,2005,7,14,노르테유,4211bdfc90ebaf0bca5f217435a71a11c89d4501878182e75c7e7db205a6053f
1920 기차역 질주,2,2,8.6,시계방향,2013-12-26,2013,12,26,1920,ef680fe215b564c5a1a78877dc76afc367d3d795290da240644900eba24c6fb9
해적 가파른 감시탑,4,2,8,반시계방향,2008-11-27,2008,11,27,해적,1bc4cb7c6999b3f6fc577f558af85a1fc07069acc9deb8f176a851b18efd9dcf
차이나 서안 병마용,4,2,7.4,반시계방향,2008-07-24,2008,7,24,차이나,95fbb45f299b72e7e5d1f013e56d528dd5b67fae6a57a1b8ca3b2eec7ba84bfc
공동묘지 마왕의 초대,5,2,7.8,반시계방향,2007-11-08,2007,11,8,공동묘지,1372d79bdeb7f042bf0c18c7d14c4bd46c2a3836e708ab5e03785d092edf1d66
[R] 노르테유 붕붕 점프,2,3,5.4,시계방향,2007-10-04,2007,10,4,노르테유,6cc07bd9cfa9699531cf954f8fd817d5a74d889d4a996ae18d6809c501a50e18
네모 네모난 마을,2,3,7.2,시계방향,2016-12-15,2016,12,15,네모,5f81a79868eeaaf98cdd18b73608f133796daa093a4e6b9ffd212e17d571c911
대저택 루이의 서재,3,3,5.8,반시계방향,2012-01-12,2012,1,12,대저택,d30e6af971d2ae1a27927e404b7366363081c27d749180b2fb1fe0a69526e6fb
팩토리 우당탕 대소동,3,3,6.9,시계방향,2005-12-21,2005,12,21,팩토리,5e64c70625bf342c2e0d7c43f8c63de90c2b50a26ea900d370b530b6e9e38b5a
해적 로비 절벽의 전투,4,2,8.8,시계방향,2006-07-13,2006,7,13,해적,cae537e121a653ee0a5153be514985339e74ba24139b5eb5a5249051b1538536
팩토리 수상한 증기 장치,2,3,5.4,시계방향,2008-10-02,2008,10,2,팩토리,f7acd79038f96a6dc0d04add6ac069b44d8380953c1e47b54197969cc1c04798
[R] 빌리지 수로,2,3,6,8자형,2005-04-14,2005,4,14,빌리지,e60f7964b0abe70c8d245326452808e38bf4da4cf30b2f8ef52a0f839d893302
황금문명 신비의 황금 콘도르,2,3,5.4,반시계방향,2009-11-05,2009,11,5,황금문명,d0ca9c522ce995e6bde46cd83b45ae5bd19b79f9456bca5c48846956cb152b79
신화 차원의 관문,2,2,6.5,워프형,2019-07-01,2019,7,1,신화,2fd45f66e1c8df78c260aeffab51e3d9ba41bbd4a3952a37ccf3c0208ecaedb8
월드 이탈리아 피사의 사탑,3,1,4.7,단선형,2018-05-17,2018,5,17,월드,37af020d27f898e4fa9db2c96ff97fefff8491f49b08bdc68e71c35e43d53b7b
[R] 포레스트 행복한 팬더 마을,2,3,6,반시계방향,2010-12-30,2010,12,30,포레스트,0ed6ab76c8fa6b07a3f56f3a4cbb85eb57565b7af42bfd472cfb5b809f52e694
문힐시티 지피의 시청광장,3,3,7.9,시계방향,2012-11-02,2012,11,2,문힐시티,381322773234251df86c96e4745cb63a77fb2c43633b7a1cc032ae7677c5a0c7
도검 용의 길,3,1,5.1,단선형,2018-07-05,2018,7,5,도검,2f184ce623a385b96bb394fa27c47af5eac270779e8135bd57678897888419af
노르테유 부스터존 점령작전,2,3,6.6,시계방향,2007-03-08,2007,3,8,노르테유,28bc49ae36eecd5016c5340b31d24cf981567b5ceed2b642798256007fde9497
팩토리 브로디의 심술,3,2,5.6,시계방향,2005-12-21,2005,12,21,팩토리,ee9f7fc6ac66066247bc8de759996057ae42a2a5d2283f066901a8ab775d6063
문힐시티 지피의 미완성 빌딩,2,3,5.7,시계방향,2008-03-20,2008,3,20,문힐시티,6f39b6766c8a93b662250c86c038154139b42448d12f0cea3adbfc45d16f4788
월드 그리스의 휴일,2,2,6,반시계방향,2015-12-23,2015,12,23,월드,783f08e9fdaa169ec3138eecf72451e9439211d414e200e65462bd318fbef9c5
비치 신나는 여름 휴가,2,3,6.2,반시계방향,2015-08-06,2015,8,6,해변,3b3d58a41efb9b00da3e88874a90b2e97ce0bc43381e7adf73e0358c83b2e1dd
어비스 배틀 콜로세움,1,6,4.4,시계방향,2020-05-14,2020,5,14,어비스,519461f08096c7cc64734db42d0c5a7f60e9bd49ac204054ae88cd100426fc7a
